data,quantidade,is_weekend,previous_day_sales_1,previous_day_sales_2,previous_day_sales_3,previous_day_sales_4,previous_day_sales_5,days_until_easter,selic,days_since_selic_update
2014-06-30,10.0,0,21.0,24.0,11.0,29.0,21.0,279.0,10.9,32
2014-07-01,20.0,0,10.0,21.0,24.0,11.0,29.0,278.0,10.9,33
2014-07-02,18.0,0,20.0,10.0,21.0,24.0,11.0,277.0,10.9,34
2014-07-03,20.0,0,18.0,20.0,10.0,21.0,24.0,276.0,10.9,35
2014-07-04,11.0,0,20.0,18.0,20.0,10.0,21.0,275.0,10.9,36
2014-07-07,15.0,0,11.0,20.0,18.0,20.0,10.0,272.0,10.9,39
2014-07-08,7.0,0,15.0,11.0,20.0,18.0,20.0,271.0,10.9,40
2014-07-09,12.0,0,7.0,15.0,11.0,20.0,18.0,270.0,10.9,41
2014-07-10,11.0,0,12.0,7.0,15.0,11.0,20.0,269.0,10.9,42
2014-07-11,15.0,0,11.0,12.0,7.0,15.0,11.0,268.0,10.9,43
2014-07-14,21.0,0,15.0,11.0,12.0,7.0,15.0,265.0,10.9,46
2014-07-15,3.0,0,21.0,15.0,11.0,12.0,7.0,264.0,10.9,47
2014-07-16,11.0,0,3.0,21.0,15.0,11.0,12.0,263.0,10.9,48
2014-07-17,17.0,0,11.0,3.0,21.0,15.0,11.0,262.0,10.9,0
2014-07-18,12.0,0,17.0,11.0,3.0,21.0,15.0,261.0,10.9,1
2014-07-21,13.0,0,12.0,17.0,11.0,3.0,21.0,258.0,10.9,4
2014-07-22,10.0,0,13.0,12.0,17.0,11.0,3.0,257.0,10.9,5
2014-07-23,6.0,0,10.0,13.0,12.0,17.0,11.0,256.0,10.9,6
2014-07-24,19.0,0,6.0,10.0,13.0,12.0,17.0,255.0,10.9,7
2014-07-25,15.0,0,19.0,6.0,10.0,13.0,12.0,254.0,10.9,8
2014-07-28,5.0,0,15.0,19.0,6.0,10.0,13.0,251.0,10.9,11
2014-07-29,9.0,0,5.0,15.0,19.0,6.0,10.0,250.0,10.9,12
2014-07-30,12.0,0,9.0,5.0,15.0,19.0,6.0,249.0,10.9,13
2014-07-31,11.0,0,12.0,9.0,5.0,15.0,19.0,248.0,10.9,14
2014-08-01,16.0,0,11.0,12.0,9.0,5.0,15.0,247.0,10.9,15
2014-08-04,22.0,0,16.0,11.0,12.0,9.0,5.0,244.0,10.9,18
2014-08-05,15.0,0,22.0,16.0,11.0,12.0,9.0,243.0,10.9,19
2014-08-06,11.0,0,15.0,22.0,16.0,11.0,12.0,242.0,10.9,20
2014-08-07,22.0,0,11.0,15.0,22.0,16.0,11.0,241.0,10.9,21
2014-08-08,24.0,0,22.0,11.0,15.0,22.0,16.0,240.0,10.9,22
2014-08-11,11.0,0,24.0,22.0,11.0,15.0,22.0,237.0,10.9,25
2014-08-12,17.0,0,11.0,24.0,22.0,11.0,15.0,236.0,10.9,26
2014-08-13,10.0,0,17.0,11.0,24.0,22.0,11.0,235.0,10.9,27
2014-08-14,12.0,0,10.0,17.0,11.0,24.0,22.0,234.0,10.9,28
2014-08-15,15.0,0,12.0,10.0,17.0,11.0,24.0,233.0,10.9,29
2014-08-18,16.0,0,15.0,12.0,10.0,17.0,11.0,230.0,10.9,32
2014-08-19,15.0,0,16.0,15.0,12.0,10.0,17.0,229.0,10.9,33
2014-08-20,13.0,0,15.0,16.0,15.0,12.0,10.0,228.0,10.9,34
2014-08-21,19.0,0,13.0,15.0,16.0,15.0,12.0,227.0,10.9,35
2014-08-22,17.0,0,19.0,13.0,15.0,16.0,15.0,226.0,10.9,36
2014-08-25,17.0,0,17.0,19.0,13.0,15.0,16.0,223.0,10.9,39
2014-08-27,10.0,0,17.0,17.0,19.0,13.0,15.0,221.0,10.9,41
2014-08-28,11.0,0,10.0,17.0,17.0,19.0,13.0,220.0,10.9,42
2014-08-29,14.0,0,11.0,10.0,17.0,17.0,19.0,219.0,10.9,43
2014-09-01,14.0,0,14.0,11.0,10.0,17.0,17.0,216.0,10.9,46
2014-09-02,13.0,0,14.0,14.0,11.0,10.0,17.0,215.0,10.9,47
2014-09-03,15.0,0,13.0,14.0,14.0,11.0,10.0,214.0,10.9,48
2014-09-04,12.0,0,15.0,13.0,14.0,14.0,11.0,213.0,10.9,0
2014-09-05,16.0,0,12.0,15.0,13.0,14.0,14.0,212.0,10.9,1
2014-09-08,15.0,0,16.0,12.0,15.0,13.0,14.0,209.0,10.9,4
2014-09-09,16.0,0,15.0,16.0,12.0,15.0,13.0,208.0,10.9,5
2014-09-10,16.0,0,16.0,15.0,16.0,12.0,15.0,207.0,10.9,6
2014-09-11,19.0,0,16.0,16.0,15.0,16.0,12.0,206.0,10.9,7
2014-09-12,19.0,0,19.0,16.0,16.0,15.0,16.0,205.0,10.9,8
2014-09-15,15.0,0,19.0,19.0,16.0,16.0,15.0,202.0,10.9,11
2014-09-16,21.0,0,15.0,19.0,19.0,16.0,16.0,201.0,10.9,12
2014-09-17,13.0,0,21.0,15.0,19.0,19.0,16.0,200.0,10.9,13
2014-09-18,17.0,0,13.0,21.0,15.0,19.0,19.0,199.0,10.9,14
2014-09-19,18.0,0,17.0,13.0,21.0,15.0,19.0,198.0,10.9,15
2014-09-22,18.0,0,18.0,17.0,13.0,21.0,15.0,195.0,10.9,18
2014-09-23,7.0,0,18.0,18.0,17.0,13.0,21.0,194.0,10.9,19
2014-09-24,22.0,0,7.0,18.0,18.0,17.0,13.0,193.0,10.9,20
2014-09-25,16.0,0,22.0,7.0,18.0,18.0,17.0,192.0,10.9,21
2014-09-26,22.0,0,16.0,22.0,7.0,18.0,18.0,191.0,10.9,22
2014-09-29,12.0,0,22.0,16.0,22.0,7.0,18.0,188.0,10.9,25
2014-09-30,4.0,0,12.0,22.0,16.0,22.0,7.0,187.0,10.9,26
2014-10-01,8.0,0,4.0,12.0,22.0,16.0,22.0,186.0,10.9,27
2014-10-02,15.0,0,8.0,4.0,12.0,22.0,16.0,185.0,10.9,28
2014-10-03,12.0,0,15.0,8.0,4.0,12.0,22.0,184.0,10.9,29
2014-10-06,17.0,0,12.0,15.0,8.0,4.0,12.0,181.0,10.9,32
2014-10-07,19.0,0,17.0,12.0,15.0,8.0,4.0,180.0,10.9,33
2014-10-08,11.0,0,19.0,17.0,12.0,15.0,8.0,179.0,10.9,34
2014-10-09,12.0,0,11.0,19.0,17.0,12.0,15.0,178.0,10.9,35
2014-10-10,22.0,0,12.0,11.0,19.0,17.0,12.0,177.0,10.9,36
2014-10-13,2.0,0,22.0,12.0,11.0,19.0,17.0,174.0,10.9,39
2014-10-14,8.0,0,2.0,22.0,12.0,11.0,19.0,173.0,10.9,40
2014-10-15,10.0,0,8.0,2.0,22.0,12.0,11.0,172.0,10.9,41
2014-10-16,3.0,0,10.0,8.0,2.0,22.0,12.0,171.0,10.9,42
2014-10-17,8.0,0,3.0,10.0,8.0,2.0,22.0,170.0,10.9,43
2014-10-20,12.0,0,8.0,3.0,10.0,8.0,2.0,167.0,10.9,46
2014-10-21,15.0,0,12.0,8.0,3.0,10.0,8.0,166.0,10.9,47
2014-10-22,10.0,0,15.0,12.0,8.0,3.0,10.0,165.0,10.9,48
2014-10-23,15.0,0,10.0,15.0,12.0,8.0,3.0,164.0,10.9,49
2014-10-24,7.0,0,15.0,10.0,15.0,12.0,8.0,163.0,10.9,50
2014-10-27,14.0,0,7.0,15.0,10.0,15.0,12.0,160.0,10.9,53
2014-10-28,13.0,0,14.0,7.0,15.0,10.0,15.0,159.0,10.9,54
2014-10-29,11.0,0,13.0,14.0,7.0,15.0,10.0,158.0,10.9,55
2014-10-30,18.0,0,11.0,13.0,14.0,7.0,15.0,157.0,11.15,0
2014-10-31,8.0,0,18.0,11.0,13.0,14.0,7.0,156.0,11.15,1
2014-11-03,12.0,0,8.0,18.0,11.0,13.0,14.0,153.0,11.15,4
2014-11-04,12.0,0,12.0,8.0,18.0,11.0,13.0,152.0,11.15,5
2014-11-05,6.0,0,12.0,12.0,8.0,18.0,11.0,151.0,11.15,6
2014-11-06,11.0,0,6.0,12.0,12.0,8.0,18.0,150.0,11.15,7
2014-11-07,12.0,0,11.0,6.0,12.0,12.0,8.0,149.0,11.15,8
2014-11-10,12.0,0,12.0,11.0,6.0,12.0,12.0,146.0,11.15,11
2014-11-11,18.0,0,12.0,12.0,11.0,6.0,12.0,145.0,11.15,12
2014-11-12,28.0,0,18.0,12.0,12.0,11.0,6.0,144.0,11.15,13
2014-11-13,8.0,0,28.0,18.0,12.0,12.0,11.0,143.0,11.15,14
2014-11-14,19.0,0,8.0,28.0,18.0,12.0,12.0,142.0,11.15,15
2014-11-17,17.0,0,19.0,8.0,28.0,18.0,12.0,139.0,11.15,18
2014-11-18,19.0,0,17.0,19.0,8.0,28.0,18.0,138.0,11.15,19
2014-11-19,9.0,0,19.0,17.0,19.0,8.0,28.0,137.0,11.15,20
2014-11-20,8.0,0,9.0,19.0,17.0,19.0,8.0,136.0,11.15,21
2014-11-21,10.0,0,8.0,9.0,19.0,17.0,19.0,135.0,11.15,22
2014-11-24,7.0,0,10.0,8.0,9.0,19.0,17.0,132.0,11.15,25
2014-11-25,16.0,0,7.0,10.0,8.0,9.0,19.0,131.0,11.15,26
2014-11-26,10.0,0,16.0,7.0,10.0,8.0,9.0,130.0,11.15,27
2014-11-27,10.0,0,10.0,16.0,7.0,10.0,8.0,129.0,11.15,28
2014-11-28,13.0,0,10.0,10.0,16.0,7.0,10.0,128.0,11.15,29
2014-12-01,16.0,0,13.0,10.0,10.0,16.0,7.0,125.0,11.15,32
2014-12-02,25.0,0,16.0,13.0,10.0,10.0,16.0,124.0,11.15,33
2014-12-03,18.0,0,25.0,16.0,13.0,10.0,10.0,123.0,11.15,34
2014-12-04,14.0,0,18.0,25.0,16.0,13.0,10.0,122.0,11.65,0
2014-12-05,22.0,0,14.0,18.0,25.0,16.0,13.0,121.0,11.65,1
2014-12-08,14.0,0,22.0,14.0,18.0,25.0,16.0,118.0,11.65,4
2014-12-09,13.0,0,14.0,22.0,14.0,18.0,25.0,117.0,11.65,5
2014-12-10,17.0,0,13.0,14.0,22.0,14.0,18.0,116.0,11.65,6
2014-12-11,13.0,0,17.0,13.0,14.0,22.0,14.0,115.0,11.65,7
2014-12-12,19.0,0,13.0,17.0,13.0,14.0,22.0,114.0,11.65,8
2014-12-15,8.0,0,19.0,13.0,17.0,13.0,14.0,111.0,11.65,11
2014-12-16,26.0,0,8.0,19.0,13.0,17.0,13.0,110.0,11.65,12
2014-12-17,16.0,0,26.0,8.0,19.0,13.0,17.0,109.0,11.65,13
2014-12-18,11.0,0,16.0,26.0,8.0,19.0,13.0,108.0,11.65,14
2014-12-19,13.0,0,11.0,16.0,26.0,8.0,19.0,107.0,11.65,15
2014-12-22,12.0,0,13.0,11.0,16.0,26.0,8.0,104.0,11.65,18
2014-12-23,16.0,0,12.0,13.0,11.0,16.0,26.0,103.0,11.65,19
2014-12-24,19.0,0,16.0,12.0,13.0,11.0,16.0,102.0,11.65,20
2015-01-02,1.0,0,19.0,16.0,12.0,13.0,11.0,93.0,11.65,29
2015-01-05,20.0,0,1.0,19.0,16.0,12.0,13.0,90.0,11.65,32
2015-01-06,9.0,0,20.0,1.0,19.0,16.0,12.0,89.0,11.65,33
2015-01-07,12.0,0,9.0,20.0,1.0,19.0,16.0,88.0,11.65,34
2015-01-08,9.0,0,12.0,9.0,20.0,1.0,19.0,87.0,11.65,35
2015-01-09,11.0,0,9.0,12.0,9.0,20.0,1.0,86.0,11.65,36
2015-01-12,10.0,0,11.0,9.0,12.0,9.0,20.0,83.0,11.65,39
2015-01-13,17.0,0,10.0,11.0,9.0,12.0,9.0,82.0,11.65,40
2015-01-14,8.0,0,17.0,10.0,11.0,9.0,12.0,81.0,11.65,41
2015-01-15,9.0,0,8.0,17.0,10.0,11.0,9.0,80.0,11.65,42
2015-01-16,9.0,0,9.0,8.0,17.0,10.0,11.0,79.0,11.65,43
2015-01-19,21.0,0,9.0,9.0,8.0,17.0,10.0,76.0,11.65,46
2015-01-20,10.0,0,21.0,9.0,9.0,8.0,17.0,75.0,11.65,47
2015-01-21,8.0,0,10.0,21.0,9.0,9.0,8.0,74.0,11.65,48
2015-01-22,16.0,0,8.0,10.0,21.0,9.0,9.0,73.0,12.15,0
2015-01-23,15.0,0,16.0,8.0,10.0,21.0,9.0,72.0,12.15,1
2015-01-26,16.0,0,15.0,16.0,8.0,10.0,21.0,69.0,12.15,4
2015-01-27,9.0,0,16.0,15.0,16.0,8.0,10.0,68.0,12.15,5
2015-01-28,9.0,0,9.0,16.0,15.0,16.0,8.0,67.0,12.15,6
2015-01-29,9.0,0,9.0,9.0,16.0,15.0,16.0,66.0,12.15,7
2015-01-30,13.0,0,9.0,9.0,9.0,16.0,15.0,65.0,12.15,8
2015-02-02,12.0,0,13.0,9.0,9.0,9.0,16.0,62.0,12.15,11
2015-02-03,14.0,0,12.0,13.0,9.0,9.0,9.0,61.0,12.15,12
2015-02-04,13.0,0,14.0,12.0,13.0,9.0,9.0,60.0,12.15,13
2015-02-05,13.0,0,13.0,14.0,12.0,13.0,9.0,59.0,12.15,14
2015-02-06,16.0,0,13.0,13.0,14.0,12.0,13.0,58.0,12.15,15
2015-02-09,13.0,0,16.0,13.0,13.0,14.0,12.0,55.0,12.15,18
2015-02-10,8.0,0,13.0,16.0,13.0,13.0,14.0,54.0,12.15,19
2015-02-11,19.0,0,8.0,13.0,16.0,13.0,13.0,53.0,12.15,20
2015-02-12,18.0,0,19.0,8.0,13.0,16.0,13.0,52.0,12.15,21
2015-02-13,14.0,0,18.0,19.0,8.0,13.0,16.0,51.0,12.15,22
2015-02-18,23.0,0,14.0,18.0,19.0,8.0,13.0,46.0,12.15,27
2015-02-19,9.0,0,23.0,14.0,18.0,19.0,8.0,45.0,12.15,28
2015-02-20,17.0,0,9.0,23.0,14.0,18.0,19.0,44.0,12.15,29
2015-02-23,14.0,0,17.0,9.0,23.0,14.0,18.0,41.0,12.15,32
2015-02-24,18.0,0,14.0,17.0,9.0,23.0,14.0,40.0,12.15,33
2015-02-25,20.0,0,18.0,14.0,17.0,9.0,23.0,39.0,12.15,34
2015-02-26,16.0,0,20.0,18.0,14.0,17.0,9.0,38.0,12.15,35
2015-02-27,28.0,0,16.0,20.0,18.0,14.0,17.0,37.0,12.15,36
2015-03-02,18.0,0,28.0,16.0,20.0,18.0,14.0,34.0,12.15,39
2015-03-03,17.0,0,18.0,28.0,16.0,20.0,18.0,33.0,12.15,40
2015-03-04,27.0,0,17.0,18.0,28.0,16.0,20.0,32.0,12.15,41
2015-03-05,13.0,0,27.0,17.0,18.0,28.0,16.0,31.0,12.65,0
2015-03-06,31.0,0,13.0,27.0,17.0,18.0,28.0,30.0,12.65,1
2015-03-09,18.0,0,31.0,13.0,27.0,17.0,18.0,27.0,12.65,4
2015-03-10,21.0,0,18.0,31.0,13.0,27.0,17.0,26.0,12.65,5
2015-03-11,27.0,0,21.0,18.0,31.0,13.0,27.0,25.0,12.65,6
2015-03-12,23.0,0,27.0,21.0,18.0,31.0,13.0,24.0,12.65,7
2015-03-13,30.0,0,23.0,27.0,21.0,18.0,31.0,23.0,12.65,8
2015-03-16,31.0,0,30.0,23.0,27.0,21.0,18.0,20.0,12.65,11
2015-03-17,68.0,0,31.0,30.0,23.0,27.0,21.0,19.0,12.65,12
2015-03-18,37.0,0,68.0,31.0,30.0,23.0,27.0,18.0,12.65,13
2015-03-19,40.0,0,37.0,68.0,31.0,30.0,23.0,17.0,12.65,14
2015-03-20,47.0,0,40.0,37.0,68.0,31.0,30.0,16.0,12.65,15
2015-03-23,61.0,0,47.0,40.0,37.0,68.0,31.0,13.0,12.65,18
2015-03-24,62.0,0,61.0,47.0,40.0,37.0,68.0,12.0,12.65,19
2015-03-25,33.0,0,62.0,61.0,47.0,40.0,37.0,11.0,12.65,20
2015-03-26,63.0,0,33.0,62.0,61.0,47.0,40.0,10.0,12.65,21
2015-03-27,43.0,0,63.0,33.0,62.0,61.0,47.0,9.0,12.65,22
2015-03-30,177.0,0,43.0,63.0,33.0,62.0,61.0,6.0,12.65,25
2015-03-31,161.0,0,177.0,43.0,63.0,33.0,62.0,5.0,12.65,26
2015-04-01,268.0,0,161.0,177.0,43.0,63.0,33.0,4.0,12.65,27
2015-04-02,483.0,0,268.0,161.0,177.0,43.0,63.0,3.0,12.65,28
2015-04-03,123.0,0,483.0,268.0,161.0,177.0,43.0,2.0,12.65,29
2015-04-06,21.0,0,123.0,483.0,268.0,161.0,177.0,356.0,12.65,32
2015-04-07,20.0,0,21.0,123.0,483.0,268.0,161.0,355.0,12.65,33
2015-04-08,25.0,0,20.0,21.0,123.0,483.0,268.0,354.0,12.65,34
2015-04-09,16.0,0,25.0,20.0,21.0,123.0,483.0,353.0,12.65,35
2015-04-10,37.0,0,16.0,25.0,20.0,21.0,123.0,352.0,12.65,36
2015-04-13,18.0,0,37.0,16.0,25.0,20.0,21.0,349.0,12.65,39
2015-04-14,13.0,0,18.0,37.0,16.0,25.0,20.0,348.0,12.65,40
2015-04-15,20.0,0,13.0,18.0,37.0,16.0,25.0,347.0,12.65,41
2015-04-16,13.0,0,20.0,13.0,18.0,37.0,16.0,346.0,12.65,42
2015-04-17,15.0,0,13.0,20.0,13.0,18.0,37.0,345.0,12.65,43
2015-04-19,1.0,0,15.0,13.0,20.0,13.0,18.0,343.0,12.65,45
2015-04-20,10.0,0,1.0,15.0,13.0,20.0,13.0,342.0,12.65,46
2015-04-21,5.0,0,10.0,1.0,15.0,13.0,20.0,341.0,12.65,47
2015-04-22,22.0,0,5.0,10.0,1.0,15.0,13.0,340.0,12.65,48
2015-04-23,17.0,0,22.0,5.0,10.0,1.0,15.0,339.0,12.65,49
2015-04-24,13.0,0,17.0,22.0,5.0,10.0,1.0,338.0,12.65,50
2015-04-27,9.0,0,13.0,17.0,22.0,5.0,10.0,335.0,12.65,53
2015-04-28,17.0,0,9.0,13.0,17.0,22.0,5.0,334.0,12.65,54
2015-04-29,11.0,0,17.0,9.0,13.0,17.0,22.0,333.0,12.65,55
2015-04-30,7.0,0,11.0,17.0,9.0,13.0,17.0,332.0,13.15,0
2015-05-04,17.0,0,7.0,11.0,17.0,9.0,13.0,328.0,13.15,4
2015-05-05,17.0,0,17.0,7.0,11.0,17.0,9.0,327.0,13.15,5
2015-05-06,24.0,0,17.0,17.0,7.0,11.0,17.0,326.0,13.15,6
2015-05-07,25.0,0,24.0,17.0,17.0,7.0,11.0,325.0,13.15,7
2015-05-08,18.0,0,25.0,24.0,17.0,17.0,7.0,324.0,13.15,8
2015-05-11,16.0,0,18.0,25.0,24.0,17.0,17.0,321.0,13.15,11
2015-05-12,8.0,0,16.0,18.0,25.0,24.0,17.0,320.0,13.15,12
2015-05-13,11.0,0,8.0,16.0,18.0,25.0,24.0,319.0,13.15,13
2015-05-14,17.0,0,11.0,8.0,16.0,18.0,25.0,318.0,13.15,14
2015-05-15,20.0,0,17.0,11.0,8.0,16.0,18.0,317.0,13.15,15
2015-05-18,12.0,0,20.0,17.0,11.0,8.0,16.0,314.0,13.15,18
2015-05-19,19.0,0,12.0,20.0,17.0,11.0,8.0,313.0,13.15,19
2015-05-20,31.0,0,19.0,12.0,20.0,17.0,11.0,312.0,13.15,20
2015-05-21,14.0,0,31.0,19.0,12.0,20.0,17.0,311.0,13.15,21
2015-05-22,8.0,0,14.0,31.0,19.0,12.0,20.0,310.0,13.15,22
2015-05-25,9.0,0,8.0,14.0,31.0,19.0,12.0,307.0,13.15,25
2015-05-26,12.0,0,9.0,8.0,14.0,31.0,19.0,306.0,13.15,26
2015-05-27,14.0,0,12.0,9.0,8.0,14.0,31.0,305.0,13.15,27
2015-05-28,11.0,0,14.0,12.0,9.0,8.0,14.0,304.0,13.15,28
2015-05-29,15.0,0,11.0,14.0,12.0,9.0,8.0,303.0,13.15,29
2015-06-01,24.0,0,15.0,11.0,14.0,12.0,9.0,300.0,13.15,32
2015-06-02,14.0,0,24.0,15.0,11.0,14.0,12.0,299.0,13.15,33
2015-06-03,19.0,0,14.0,24.0,15.0,11.0,14.0,298.0,13.15,34
2015-06-05,24.0,0,19.0,14.0,24.0,15.0,11.0,296.0,13.65,1
2015-06-08,15.0,0,24.0,19.0,14.0,24.0,15.0,293.0,13.65,4
2015-06-09,23.0,0,15.0,24.0,19.0,14.0,24.0,292.0,13.65,5
2015-06-10,14.0,0,23.0,15.0,24.0,19.0,14.0,291.0,13.65,6
2015-06-11,31.0,0,14.0,23.0,15.0,24.0,19.0,290.0,13.65,7
2015-06-12,37.0,0,31.0,14.0,23.0,15.0,24.0,289.0,13.65,8
2015-06-15,18.0,0,37.0,31.0,14.0,23.0,15.0,286.0,13.65,11
2015-06-16,24.0,0,18.0,37.0,31.0,14.0,23.0,285.0,13.65,12
2015-06-17,20.0,0,24.0,18.0,37.0,31.0,14.0,284.0,13.65,13
2015-06-18,10.0,0,20.0,24.0,18.0,37.0,31.0,283.0,13.65,14
2015-06-19,17.0,0,10.0,20.0,24.0,18.0,37.0,282.0,13.65,15
2015-06-22,17.0,0,17.0,10.0,20.0,24.0,18.0,279.0,13.65,18
2015-06-23,18.0,0,17.0,17.0,10.0,20.0,24.0,278.0,13.65,19
2015-06-24,18.0,0,18.0,17.0,17.0,10.0,20.0,277.0,13.65,20
2015-06-25,16.0,0,18.0,18.0,17.0,17.0,10.0,276.0,13.65,21
2015-06-26,10.0,0,16.0,18.0,18.0,17.0,17.0,275.0,13.65,22
2015-06-29,20.0,0,10.0,16.0,18.0,18.0,17.0,272.0,13.65,25
2015-06-30,11.0,0,20.0,10.0,16.0,18.0,18.0,271.0,13.65,26
2015-07-01,18.0,0,11.0,20.0,10.0,16.0,18.0,270.0,13.65,27
2015-07-02,12.0,0,18.0,11.0,20.0,10.0,16.0,269.0,13.65,28
2015-07-03,23.0,0,12.0,18.0,11.0,20.0,10.0,268.0,13.65,29
2015-07-06,15.0,0,23.0,12.0,18.0,11.0,20.0,265.0,13.65,32
2015-07-07,20.0,0,15.0,23.0,12.0,18.0,11.0,264.0,13.65,33
2015-07-08,33.0,0,20.0,15.0,23.0,12.0,18.0,263.0,13.65,34
2015-07-09,24.0,0,33.0,20.0,15.0,23.0,12.0,262.0,13.65,35
2015-07-10,19.0,0,24.0,33.0,20.0,15.0,23.0,261.0,13.65,36
2015-07-13,11.0,0,19.0,24.0,33.0,20.0,15.0,258.0,13.65,39
2015-07-14,11.0,0,11.0,19.0,24.0,33.0,20.0,257.0,13.65,40
2015-07-15,16.0,0,11.0,11.0,19.0,24.0,33.0,256.0,13.65,41
2015-07-16,25.0,0,16.0,11.0,11.0,19.0,24.0,255.0,13.65,42
2015-07-17,24.0,0,25.0,16.0,11.0,11.0,19.0,254.0,13.65,43
2015-07-20,20.0,0,24.0,25.0,16.0,11.0,11.0,251.0,13.65,46
2015-07-21,21.0,0,20.0,24.0,25.0,16.0,11.0,250.0,13.65,47
2015-07-22,22.0,0,21.0,20.0,24.0,25.0,16.0,249.0,13.65,48
2015-07-23,32.0,0,22.0,21.0,20.0,24.0,25.0,248.0,13.65,49
2015-07-24,19.0,0,32.0,22.0,21.0,20.0,24.0,247.0,13.65,50
2015-07-27,23.0,0,19.0,32.0,22.0,21.0,20.0,244.0,13.65,53
2015-07-28,10.0,0,23.0,19.0,32.0,22.0,21.0,243.0,13.65,54
2015-07-29,22.0,0,10.0,23.0,19.0,32.0,22.0,242.0,13.65,55
2015-07-30,9.0,0,22.0,10.0,23.0,19.0,32.0,241.0,14.15,0
2015-07-31,16.0,0,9.0,22.0,10.0,23.0,19.0,240.0,14.15,1
2015-08-03,19.0,0,16.0,9.0,22.0,10.0,23.0,237.0,14.15,4
2015-08-04,29.0,0,19.0,16.0,9.0,22.0,10.0,236.0,14.15,5
2015-08-05,21.0,0,29.0,19.0,16.0,9.0,22.0,235.0,14.15,6
2015-08-06,23.0,0,21.0,29.0,19.0,16.0,9.0,234.0,14.15,7
2015-08-07,16.0,0,23.0,21.0,29.0,19.0,16.0,233.0,14.15,8
2015-08-10,22.0,0,16.0,23.0,21.0,29.0,19.0,230.0,14.15,11
2015-08-11,17.0,0,22.0,16.0,23.0,21.0,29.0,229.0,14.15,12
2015-08-12,28.0,0,17.0,22.0,16.0,23.0,21.0,228.0,14.15,13
2015-08-13,12.0,0,28.0,17.0,22.0,16.0,23.0,227.0,14.15,14
2015-08-14,44.0,0,12.0,28.0,17.0,22.0,16.0,226.0,14.15,15
2015-08-17,37.0,0,44.0,12.0,28.0,17.0,22.0,223.0,14.15,18
2015-08-18,21.0,0,37.0,44.0,12.0,28.0,17.0,222.0,14.15,19
2015-08-19,18.0,0,21.0,37.0,44.0,12.0,28.0,221.0,14.15,20
2015-08-20,19.0,0,18.0,21.0,37.0,44.0,12.0,220.0,14.15,21
2015-08-21,25.0,0,19.0,18.0,21.0,37.0,44.0,219.0,14.15,22
2015-08-24,28.0,0,25.0,19.0,18.0,21.0,37.0,216.0,14.15,25
2015-08-25,20.0,0,28.0,25.0,19.0,18.0,21.0,215.0,14.15,26
2015-08-27,26.0,0,20.0,28.0,25.0,19.0,18.0,213.0,14.15,28
2015-08-28,17.0,0,26.0,20.0,28.0,25.0,19.0,212.0,14.15,29
2015-08-31,18.0,0,17.0,26.0,20.0,28.0,25.0,209.0,14.15,32
2015-09-01,9.0,0,18.0,17.0,26.0,20.0,28.0,208.0,14.15,33
2015-09-02,17.0,0,9.0,18.0,17.0,26.0,20.0,207.0,14.15,34
2015-09-03,19.0,0,17.0,9.0,18.0,17.0,26.0,206.0,14.15,0
2015-09-04,23.0,0,19.0,17.0,9.0,18.0,17.0,205.0,14.15,1
2015-09-08,26.0,0,23.0,19.0,17.0,9.0,18.0,201.0,14.15,5
2015-09-09,30.0,0,26.0,23.0,19.0,17.0,9.0,200.0,14.15,6
2015-09-10,33.0,0,30.0,26.0,23.0,19.0,17.0,199.0,14.15,7
2015-09-11,29.0,0,33.0,30.0,26.0,23.0,19.0,198.0,14.15,8
2015-09-14,13.0,0,29.0,33.0,30.0,26.0,23.0,195.0,14.15,11
2015-09-15,17.0,0,13.0,29.0,33.0,30.0,26.0,194.0,14.15,12
2015-09-16,28.0,0,17.0,13.0,29.0,33.0,30.0,193.0,14.15,13
2015-09-17,31.0,0,28.0,17.0,13.0,29.0,33.0,192.0,14.15,14
2015-09-18,21.0,0,31.0,28.0,17.0,13.0,29.0,191.0,14.15,15
2015-09-21,20.0,0,21.0,31.0,28.0,17.0,13.0,188.0,14.15,18
2015-09-22,28.0,0,20.0,21.0,31.0,28.0,17.0,187.0,14.15,19
2015-09-23,9.0,0,28.0,20.0,21.0,31.0,28.0,186.0,14.15,20
2015-09-24,14.0,0,9.0,28.0,20.0,21.0,31.0,185.0,14.15,21
2015-09-25,7.0,0,14.0,9.0,28.0,20.0,21.0,184.0,14.15,22
2015-09-28,19.0,0,7.0,14.0,9.0,28.0,20.0,181.0,14.15,25
2015-09-29,8.0,0,19.0,7.0,14.0,9.0,28.0,180.0,14.15,26
2015-09-30,13.0,0,8.0,19.0,7.0,14.0,9.0,179.0,14.15,27
2015-10-01,21.0,0,13.0,8.0,19.0,7.0,14.0,178.0,14.15,28
2015-10-02,22.0,0,21.0,13.0,8.0,19.0,7.0,177.0,14.15,29
2015-10-05,26.0,0,22.0,21.0,13.0,8.0,19.0,174.0,14.15,32
2015-10-06,23.0,0,26.0,22.0,21.0,13.0,8.0,173.0,14.15,33
2015-10-07,39.0,0,23.0,26.0,22.0,21.0,13.0,172.0,14.15,34
2015-10-08,28.0,0,39.0,23.0,26.0,22.0,21.0,171.0,14.15,35
2015-10-09,30.0,0,28.0,39.0,23.0,26.0,22.0,170.0,14.15,36
